ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1038046,U103064,F1133,2024-01-16 23:15:35,47.0
C1038047,U103151,F1148,2024-01-11 00:56:35,191.0
C1038048,U108143,F1130,2024-09-20 20:58:13,105.0
C1038049,U101349,F1109,2024-12-08 07:12:25,238.0
C1038050,U108200,F1279,2024-09-28 16:00:30,256.0
C1038051,U103499,F1120,2024-03-21 17:43:43,96.0
C1038052,U104287,F1173,2024-08-20 18:56:07,93.0
C1038053,U109305,F1216,2024-02-25 21:39:04,184.0
C1038054,U104587,F1115,2024-02-20 00:15:27,159.0
C1038055,U107874,F1155,2024-04-09 06:03:26,17.0
C1038056,U105384,F1292,2024-05-13 16:06:12,96.0
C1038057,U106923,F1152,2024-01-14 04:54:06,205.0
C1038058,U107111,F1203,2024-03-29 06:21:03,200.0
C1038059,U107410,F1209,2024-05-26 23:50:16,5.0
C1038060,U107161,F1160,2024-08-10 11:39:54,165.0
C1038061,U100676,F1294,2024-10-29 18:00:26,158.0
C1038062,U102772,F1205,2024-10-15 17:30:15,251.0
C1038063,U101383,F1241,2024-09-05 03:24:49,252.0
C1038064,U100498,F1201,2024-06-30 05:13:27,248.0
C1038065,U106711,F1272,2024-10-06 01:42:55,9.0
C1038066,U109832,F1063,2024-03-20 08:23:50,113.0
C1038067,U107380,F1288,2024-07-14 15:15:31,241.0
C1038068,U101854,F1212,2024-11-15 07:17:55,98.0
C1038069,U101069,F1294,2024-11-26 15:04:41,29.0
C1038070,U104276,F1106,2024-08-17 18:17:01,62.0
C1038071,U109787,F1254,2024-08-01 07:10:07,245.0
C1038072,U104321,F1002,2024-05-11 05:06:42,290.0
C1038073,U108538,F1239,2024-04-16 17:20:54,34.0
C1038074,U106589,F1153,2024-11-26 17:04:08,193.0
C1038075,U100828,F1108,2024-08-15 21:59:01,99.0
C1038076,U109821,F1290,2024-11-25 05:56:55,235.0
C1038077,U106019,F1274,2024-11-24 11:34:04,14.0
C1038078,U101686,F1177,2024-01-15 07:53:57,195.0
C1038079,U107464,F1162,2024-09-16 19:40:08,150.0
C1038080,U104347,F1266,2024-01-31 13:16:17,168.0
C1038081,U109667,F1153,2024-05-17 02:47:28,296.0
C1038082,U109636,F1265,2024-06-24 14:48:01,265.0
C1038083,U102698,F1155,2024-06-06 04:16:33,94.0
C1038084,U106051,F1146,2024-08-09 04:16:55,113.0
C1038085,U106627,F1163,2024-03-10 20:29:09,41.0
C1038086,U103906,F1244,2024-01-28 12:06:24,162.0
C1038087,U100623,F1119,2024-02-07 20:59:39,112.0
C1038088,U100157,F1273,2024-08-13 11:16:38,25.0
C1038089,U108760,F1182,2024-07-06 17:42:51,148.0
C1038090,U105821,F1007,2024-06-01 09:47:13,225.0
C1038091,U105762,F1260,2024-05-08 21:05:05,138.0
C1038092,U104604,F1071,2024-08-05 10:47:16,132.0
,U104639,F1285,2024-06-23 07:47:49,195.0
C1038094,U102636,F1263,2024-12-05 20:49:51,98.0
C1038095,U104190,F1163,2024-12-18 08:36:25,170.0
C1038096,U109492,F1073,2024-05-03 04:07:57,224.0
C1038097,U105654,F1154,2024-02-09 01:00:33,169.0
C1038098,U105068,F1242,2024-08-01 14:25:12,134.0
C1038099,U102969,F1124,2024-05-23 08:36:08,5.0
C1038100,U103032,F1270,2024-01-31 06:31:50,168.0
C1038101,U104212,F1037,2024-08-04 21:46:16,279.0
C1038102,U101479,F1209,2024-11-10 01:43:23,54.0
C1038103,U104455,F1294,2024-07-03 20:15:19,184.0
C1038104,U105149,F1298,2024-10-29 22:04:02,167.0
C1038105,U102372,F1081,2024-02-25 17:13:21,10.0
C1038106,U101943,F1162,2024-03-23 05:18:35,160.0
C1038107,U108265,F1050,2024-05-29 18:56:23,101.0
C1038108,U105074,F1293,2024-09-02 06:08:58,160.0
C1038109,U103903,F1090,2024-11-16 09:19:34,80.0
C1038110,U101442,F1071,2024-07-09 20:34:01,260.0
C1038111,U103989,F1179,2024-04-05 20:42:57,169.0
C1038112,U104902,F1095,2024-03-26 20:08:46,37.0
C1038113,U109478,F1008,2024-01-10 16:46:16,122.0
C1038114,U100550,F1171,2024-08-27 22:13:35,248.0
C1038115,U102761,F1007,2024-04-07 10:41:56,148.0
C1038116,U107970,F1071,2024-02-16 23:19:12,147.0
C1038117,U105380,F1128,2024-03-05 02:05:05,199.0
C1038118,U100823,F1024,2024-10-26 00:51:28,77.0
C1038119,U101106,F1009,2024-07-06 05:20:17,14.0
C1038120,U102219,F1227,2024-05-11 13:27:14,142.0
C1038121,U100361,F1183,2024-12-07 21:53:51,90.0
C1038122,U109955,F1239,2024-07-02 00:42:21,135.0
C1038123,U106417,F1296,2024-01-23 20:29:42,279.0
C1038124,U104595,F1152,2024-02-13 15:05:20,27.0
C1038125,U107620,F1029,2024-11-05 13:42:05,259.0
C1038126,U102957,F1168,2024-11-18 15:17:56,8.0
C1038127,U107086,F1238,2024-05-27 08:54:58,232.0
C1038128,U109268,F1048,2024-04-07 05:11:57,255.0
C1038129,U109612,F1297,2024-10-22 08:14:53,59.0
C1038130,U106337,F1120,2024-07-09 06:16:46,250.0
C1038131,U100463,F1062,2024-08-15 21:09:37,236.0
C1038132,U101378,F1025,2024-11-02 12:01:29,30.0
C1038133,U107507,F1122,2024-02-10 17:25:39,103.0
C1038134,U105549,F1155,2024-07-19 22:37:55,70.0
C1038135,U107824,F1000,2024-09-25 11:15:11,213.0
C1038136,U107635,F1065,2024-05-27 11:59:30,122.0
C1038137,U101795,F1169,2024-07-13 08:59:06,38.0
C1038138,U100794,F1007,2024-10-01 11:11:20,36.0
C1038139,U103067,F1265,2024-12-13 13:07:29,90.0
C1038140,U109491,F1010,2024-08-30 05:00:07,237.0
C1038141,U100724,F1003,2024-02-01 10:10:48,190.0
C1038142,U101232,F1157,2024-02-02 20:55:59,279.0
C1038143,U109782,F1036,2024-12-26 04:24:26,146.0
C1038144,U107518,F1264,2024-03-03 11:59:59,70.0
C1038145,U100539,F1110,2024-03-05 10:15:29,177.0
C1038146,U106999,F1005,2024-09-03 20:45:43,214.0
C1038147,U100108,F1220,2024-01-26 07:20:42,267.0
C1038148,U102071,F1236,2024-07-31 06:17:29,52.0
C1038149,U109888,F1048,2024-11-05 11:22:13,286.0
C1038150,U104594,F1256,2024-10-08 02:24:04,208.0
C1038151,U102419,F1246,2024-01-21 08:14:40,253.0
C1038152,U101188,F1273,2024-05-13 11:44:12,245.0
C1038153,U106540,F1013,2024-07-23 21:09:47,146.0
C1038154,U107594,F1195,2024-01-30 02:28:46,136.0
C1038155,U107240,F1071,2024-02-07 01:02:40,98.0
C1038156,U108241,F1246,2024-07-26 02:29:10,122.0
C1038157,U103694,F1052,2024-08-04 07:55:19,251.0
C1038158,U100070,F1166,2024-12-09 09:11:16,251.0
C1038159,U108683,F1101,2024-12-13 17:23:21,21.0
C1038160,U100473,F1048,2024-11-01 05:24:43,175.0
C1038161,U105320,F1077,2024-12-06 06:44:24,293.0
C1038162,U108660,F1122,2024-08-18 13:39:20,75.0
C1038163,U101460,F1047,2024-06-19 06:37:21,207.0
C1038164,U104309,F1010,2024-08-25 08:46:25,208.0
C1038165,U104242,F1054,2024-04-04 08:38:10,53.0
C1038166,U106525,F1096,2024-03-22 16:07:36,263.0
C1038167,U109901,F1154,2024-09-15 04:45:43,60.0
C1038168,U101439,F1011,2024-05-05 07:32:21,291.0
C1038169,U101028,F1190,2024-08-19 11:08:09,54.0
C1038170,U109035,F1130,2024-10-22 04:53:18,297.0
C1038171,U109063,F1259,2024-01-25 11:54:17,220.0
C1038172,U102897,F1270,2024-06-27 18:51:39,297.0
C1038173,U105126,F1219,2024-11-21 12:42:20,285.0
C1038174,U100722,F1046,2024-02-02 21:55:00,126.0
C1038175,U103400,F1151,2024-06-23 06:53:49,29.0
C1038176,U103311,F1040,2024-11-16 02:01:13,67.0
C1038177,U102874,F1202,2024-12-08 21:12:54,112.0
C1038178,U102051,F1220,2024-04-15 03:42:57,125.0
C1038179,U109929,F1225,2024-08-19 06:10:26,270.0
C1038180,U106249,F1081,2024-09-17 20:24:48,42.0
C1038181,U106690,F1056,2024-08-21 13:04:40,295.0
C1038182,U108151,F1040,2024-06-15 18:47:04,22.0
C1038183,U106699,F1230,2024-10-24 04:57:04,29.0
C1038184,U109478,F1189,2024-02-19 19:05:12,249.0
C1038185,U107446,F1157,2024-05-07 22:50:37,208.0
C1038186,U108768,F1014,2024-02-12 21:32:26,203.0
C1038187,U106487,F1243,2024-02-01 08:14:58,184.0
C1038188,U108979,F1017,2024-02-26 18:32:58,156.0
C1038189,U109759,F1220,2024-06-21 10:26:24,297.0
C1038190,U107646,F1277,2024-09-10 23:54:02,228.0
C1038191,U101888,F1022,2024-03-01 07:48:42,58.0
C1038192,U108355,F1092,2024-03-20 11:06:21,183.0
C1038193,U108593,F1069,2024-04-14 17:04:50,260.0
C1038194,U102532,F1187,2024-08-03 01:09:09,207.0
C1038195,U108544,F1229,2024-08-29 02:35:56,216.0
C1038196,U100672,F1107,2024-06-26 07:51:08,61.0
C1038197,U103153,F1116,2024-08-02 05:41:58,11.0
C1038198,U100264,F1127,2024-06-06 09:33:57,211.0
C1038199,U101065,F1004,2024-03-04 20:00:46,158.0
C1038200,U107134,F1289,2024-06-15 14:33:07,216.0
C1038201,U100206,F1139,2024-08-21 00:08:11,167.0
C1038202,U105763,F1066,2024-07-26 22:50:30,185.0
C1038203,U103501,F1215,2024-12-01 11:17:15,243.0
C1038204,U105862,F1296,2024-11-15 07:19:38,252.0
C1038205,U106215,F1222,2024-05-13 04:34:11,33.0
C1038206,U108599,F1263,2024-12-28 21:53:45,90.0
C1038207,U109851,F1129,2024-01-03 04:42:50,289.0
C1038208,U102756,F1092,2024-07-26 15:18:05,209.0
C1038209,U108470,F1036,2024-06-21 04:12:28,247.0
,U107274,F1207,2024-06-18 16:05:13,269.0
C1038211,U101889,F1040,2024-11-25 03:11:47,91.0
C1038212,U107822,F1035,2024-08-17 22:05:55,87.0
C1038213,U108242,F1205,2024-08-17 22:49:05,180.0
C1038214,U105242,F1075,2024-08-19 11:36:23,203.0
C1038215,U104526,F1090,2024-08-11 10:19:59,298.0
C1038216,U108515,F1274,2024-02-24 04:12:04,153.0
C1038217,U104013,F1050,2024-04-18 04:04:56,88.0
C1038218,U105959,F1242,2024-08-08 19:46:42,56.0
C1038219,U101804,F1263,2024-04-24 05:56:16,245.0
C1038220,U107845,F1188,2024-08-16 01:10:47,116.0
C1038221,U101444,F1183,2024-07-08 09:42:14,133.0
C1038222,U101778,F1121,2024-11-05 23:49:56,290.0
C1038223,U102538,F1134,2024-09-12 15:25:15,206.0
C1038224,U107803,F1112,2024-07-15 06:39:46,224.0
C1038225,U105336,F1044,2024-11-25 17:27:40,23.0
C1038226,U109920,F1139,2024-02-26 04:43:46,196.0
C1038227,U109766,F1222,2024-04-21 13:31:44,191.0
C1038228,U106120,F1228,2024-09-27 21:01:03,90.0
C1038229,U105529,F1041,2024-01-29 20:05:47,283.0
C1038230,U105631,F1001,2024-10-31 13:08:00,248.0
C1038231,U107357,F1289,2024-01-16 16:10:16,32.0
C1038232,U105940,F1079,2024-04-27 19:34:53,125.0
C1038233,U109154,F1178,2024-03-16 03:54:16,26.0
C1038234,U101329,F1287,2024-05-24 03:02:50,149.0
C1038235,U104202,F1243,2024-09-23 02:44:12,187.0
C1038236,U105788,F1201,2024-10-19 07:45:04,187.0
C1038237,U101248,F1011,2024-08-06 18:09:17,125.0
C1038238,U109745,F1012,2024-10-18 22:47:40,100.0
C1038239,U100059,F1029,2024-05-15 19:43:05,47.0
C1038240,U106515,F1213,2024-06-26 13:58:45,247.0
C1038241,U103213,F1120,2024-09-18 01:43:41,44.0
C1038242,U100117,F1104,2024-03-19 20:46:01,256.0
C1038243,U106823,F1069,2024-08-10 05:45:35,156.0
C1038244,U107359,F1173,2024-01-04 18:45:50,62.0
C1038245,U100285,F1287,2024-12-23 05:15:26,286.0
C1038246,U109884,F1029,2024-12-22 18:45:19,125.0
C1038247,U108210,F1130,2024-02-12 21:45:14,100.0
C1038248,U101005,F1036,2024-02-17 10:59:46,186.0
C1038249,U106745,F1109,2024-03-24 17:31:13,274.0
C1038250,U103693,F1081,2024-03-12 03:26:24,154.0
C1038251,U105689,F1246,2024-07-03 12:19:48,67.0
C1038252,U105109,F1259,2024-04-06 10:21:06,56.0
C1038253,U104211,F1067,2024-05-23 02:07:26,233.0
C1038254,U107207,F1247,2024-08-05 12:58:05,247.0
C1038255,U108312,F1262,2024-04-28 05:28:13,57.0
C1038256,U106507,F1111,2024-03-01 12:02:19,173.0
C1038257,U104766,F1081,2024-06-07 00:26:37,60.0
C1038258,U103470,F1298,2024-06-18 10:26:16,283.0
C1038259,U102593,F1164,2024-12-18 03:47:49,196.0
C1038260,U105949,F1045,2024-12-17 10:11:09,189.0
C1038261,U106473,F1068,2024-01-02 20:07:54,137.0
C1038262,U105336,F1130,2024-02-19 22:45:06,44.0
C1038263,U104263,F1246,2024-10-17 09:37:43,48.0
C1038264,U102579,F1247,2024-03-17 05:38:44,151.0
C1038265,U109324,F1154,2024-07-30 21:41:40,291.0
C1038266,U100198,F1052,2024-12-22 21:54:32,174.0
C1038267,U108184,F1194,2024-02-19 10:58:39,264.0
C1038268,U100401,F1202,2024-05-18 08:06:48,183.0
C1038269,U103801,F1294,2024-11-04 06:35:48,34.0
C1038270,U100016,F1133,2024-02-01 03:58:03,158.0
C1038271,U104649,F1251,2024-05-09 20:43:36,181.0
C1038272,U103014,F1141,2024-01-19 13:44:19,164.0
C1038273,U101044,F1233,2024-12-30 04:24:44,130.0
C1038274,U105540,F1259,2024-08-09 15:14:52,205.0
C1038275,U109366,F1015,2024-05-15 23:21:07,34.0
C1038276,U105230,F1026,2024-08-27 21:45:16,137.0
C1038277,U109530,F1194,2024-07-13 22:04:37,262.0
C1038278,U108831,F1130,2024-12-06 04:40:50,166.0
C1038279,U108047,F1031,2024-11-24 15:56:14,163.0
C1038280,U108649,F1195,2024-05-31 16:06:14,162.0
C1038281,U109197,F1128,2024-11-20 12:36:13,158.0
C1038282,U109267,F1254,2024-09-19 11:58:14,186.0
C1038283,U107440,F1027,2024-08-31 13:45:14,269.0
C1038284,U100805,F1170,2024-01-01 15:25:21,274.0
C1038285,U109054,F1021,2024-05-06 02:20:11,35.0
C1038286,U103883,F1073,2024-07-14 07:09:38,12.0
C1038287,U107187,F1152,2024-11-20 10:32:39,155.0
C1038288,U109646,F1214,2024-07-07 07:02:20,83.0
C1038289,U102628,F1147,2024-07-03 09:43:51,98.0
C1038290,U109385,F1004,2024-11-07 09:43:51,246.0
C1038291,U108518,F1149,2024-02-24 15:28:57,299.0
C1038292,U107386,F1203,2024-12-20 16:02:09,185.0
C1038293,U106929,F1230,2024-11-11 17:31:57,38.0
C1038294,U101893,F1299,2024-03-22 14:58:51,91.0
C1038295,U104360,F1035,2024-02-02 11:29:15,266.0
C1038296,U100321,F1077,2024-05-19 10:13:02,191.0
C1038297,U102363,F1078,2024-10-20 18:02:33,121.0
C1038298,U104203,F1248,2024-09-06 03:21:16,136.0
C1038299,U101828,F1057,2024-10-29 21:23:20,132.0
C1038300,U105868,F1032,2024-11-01 20:40:13,243.0
C1038301,U103580,F1056,2024-04-01 20:21:18,206.0
C1038302,U102588,F1176,2024-02-04 13:53:41,106.0
C1038303,U106718,F1178,2024-01-05 20:15:51,144.0
C1038304,U101550,F1057,2024-01-03 07:55:10,255.0
C1038305,U100237,F1151,2024-01-10 21:13:22,265.0
C1038306,U109224,F1077,2024-12-02 09:19:48,202.0
C1038307,U100120,F1297,2024-09-13 08:16:40,29.0
C1038308,U104408,F1243,2024-02-02 22:54:17,137.0
C1038309,U100183,F1220,2024-03-15 00:18:31,107.0
C1038310,U105357,F1119,2024-05-06 07:21:11,191.0
C1038311,U101793,F1171,2024-02-26 19:30:27,20.0
C1038312,U100329,F1262,2024-02-28 17:02:40,192.0
C1038313,U104917,F1260,2024-07-05 00:35:20,163.0
C1038314,U109234,F1227,2024-05-23 20:07:21,237.0
C1038315,U101303,F1118,2024-07-01 04:48:51,87.0
C1038316,U107475,F1179,2024-08-21 20:02:33,174.0
C1038317,U107381,F1159,2024-08-07 20:08:23,194.0
C1038318,U109544,F1100,2024-01-22 04:45:53,260.0
C1038319,U105838,F1282,2024-10-07 01:05:11,235.0
C1038320,U102747,F1177,2024-11-21 16:38:52,112.0
C1038321,U104111,F1110,2024-08-13 23:13:20,283.0
C1038322,U106580,F1204,2024-09-29 13:00:23,45.0
C1038323,U100005,F1183,2024-05-03 03:06:08,193.0
C1038324,U106424,F1157,2024-04-26 16:29:27,266.0
C1038325,U103758,F1045,2024-02-09 14:24:07,245.0
C1038326,U105546,F1050,2024-05-30 20:13:37,189.0
C1038327,U107648,F1221,2024-08-26 17:06:42,189.0
C1038328,U101663,F1244,2024-01-30 11:04:09,195.0
C1038329,U105880,F1049,2024-10-10 16:47:56,116.0
C1038330,U109761,F1255,2024-02-01 06:54:47,167.0
C1038331,U100385,F1195,2024-09-15 17:04:04,21.0
C1038332,U105651,F1251,2024-01-03 14:37:15,174.0
C1038333,U104857,F1179,2024-08-04 15:50:38,29.0
C1038334,U107439,F1135,2024-06-29 23:45:08,289.0
C1038335,U102973,F1136,2024-11-24 11:50:09,10.0
C1038336,U106614,F1248,2024-10-21 12:18:30,274.0
C1038337,U109458,F1267,2024-06-25 11:33:31,180.0
C1038338,U107160,F1091,2024-04-28 23:02:14,295.0
C1038339,U100214,F1196,2024-12-15 11:35:08,74.0
C1038340,U103826,F1236,2024-04-11 08:26:51,268.0
C1038341,U106220,F1274,2024-11-13 18:21:02,162.0
C1038342,U108336,F1086,2024-04-26 05:29:51,160.0
C1038343,U100836,F1007,2024-06-20 02:06:13,31.0
C1038344,U104600,F1101,2024-02-22 09:15:35,131.0
C1038345,U109537,F1017,2024-07-29 15:21:15,49.0
C1038346,U101781,F1025,2024-06-08 16:29:33,274.0
C1038347,U104558,F1042,2024-08-15 01:11:30,192.0
C1038348,U102198,F1013,2024-07-13 15:24:14,220.0
C1038349,U102986,F1134,2024-01-20 01:20:33,61.0
C1038350,U101213,F1257,2024-02-05 20:52:36,192.0
C1038351,U103429,F1175,2024-03-15 23:11:47,88.0
C1038352,U107272,F1197,2024-01-23 02:11:28,228.0
C1038353,U100368,F1200,2024-06-13 22:53:30,282.0
C1038354,U108363,F1183,2024-04-03 07:38:36,28.0
C1038355,U108911,F1276,2024-07-03 10:37:48,256.0
C1038356,U107489,F1202,2024-07-17 16:40:31,169.0
C1038357,U107775,F1006,2024-03-15 01:15:50,157.0
C1038358,U106713,F1223,2024-10-27 16:29:32,54.0
C1038359,U105239,F1257,2024-11-09 12:21:53,173.0
C1038360,U103327,F1140,2024-07-29 20:46:07,138.0
C1038361,U101445,F1067,2024-06-22 01:59:53,170.0
C1038362,U108347,F1281,2024-07-23 04:32:23,88.0
C1038363,U104808,F1086,2024-02-13 00:20:40,190.0
C1038364,U103673,F1275,2024-02-13 11:20:20,104.0
C1038365,U101881,F1184,2024-02-03 20:04:38,124.0
C1038366,U107612,F1191,2024-12-28 10:46:36,123.0
C1038367,U101526,F1275,2024-04-14 09:25:53,250.0
C1038368,U103396,F1207,2024-04-01 18:07:55,225.0
C1038369,U104030,F1003,2024-08-01 10:35:04,254.0
C1038370,U106992,F1200,2024-04-12 15:41:31,111.0
C1038371,U101817,F1174,2024-03-17 12:08:09,31.0
C1038372,U108694,F1275,2024-10-13 23:11:51,135.0
C1038373,U105785,F1040,2024-02-20 18:26:41,36.0
C1038374,U108180,F1104,2024-02-03 07:08:08,213.0
C1038375,U100456,F1095,2024-08-06 16:12:22,68.0
C1038376,U104787,F1064,2024-05-30 22:56:40,278.0
C1038377,U105114,F1295,2024-01-05 17:29:29,45.0
C1038378,U105224,F1210,2024-05-20 21:06:55,257.0
C1038379,U109800,F1167,2024-06-01 00:34:23,120.0
C1038380,U107027,F1227,2024-05-19 09:00:17,265.0
C1038381,U109157,F1097,2024-12-02 02:34:14,118.0
C1038382,U108448,F1055,2024-11-18 13:40:08,55.0
C1038383,U101157,F1214,2024-12-16 19:53:30,180.0
C1038384,U100951,F1214,2024-01-02 15:54:30,7.0
C1038385,U107452,F1174,2024-11-11 11:12:38,147.0
C1038386,U109963,F1169,2024-10-13 10:50:25,272.0
C1038387,U108812,F1102,2024-08-27 16:58:15,166.0
C1038388,U104521,F1218,2024-11-02 17:39:00,76.0
C1038389,U100848,F1150,2024-06-30 02:15:50,63.0
C1038390,U106890,F1084,2024-09-01 23:22:57,130.0
C1038391,U103113,F1211,2024-12-16 03:36:35,262.0
C1038392,U101783,F1031,2024-09-01 13:27:32,169.0
C1038393,U108973,F1166,2024-10-14 00:03:47,27.0
C1038394,U103965,F1043,2024-02-03 01:42:46,21.0
C1038395,U105987,F1063,2024-06-29 11:27:17,296.0
C1038396,U105292,F1197,2024-04-19 13:37:41,196.0
C1038397,U100288,F1244,2024-03-29 13:39:47,211.0
C1038398,U101939,F1081,2024-03-30 22:27:30,73.0
C1038399,U103411,F1263,2024-09-05 12:52:36,32.0
C1038400,U100322,F1065,2024-10-27 23:40:36,238.0
C1038401,U107850,F1295,2024-02-07 17:09:19,157.0
C1038402,U102782,F1123,2024-12-17 16:01:21,191.0
C1038403,U100864,F1169,2024-05-31 19:55:17,111.0
C1038404,U104553,F1204,2024-04-14 02:42:39,19.0
C1038405,U108055,F1089,2024-12-23 09:18:06,109.0
C1038406,U100371,F1189,2024-09-06 12:34:44,180.0
C1038407,U105337,F1134,2024-05-26 13:33:35,231.0
C1038408,U101997,F1000,2024-02-27 03:41:44,188.0
C1038409,U107815,F1096,2024-12-25 16:53:22,116.0
C1038410,U102863,F1042,2024-07-22 02:45:24,250.0
C1038411,U107537,F1012,2024-05-17 06:13:36,210.0
C1038412,U105594,F1138,2024-08-23 08:02:12,90.0
C1038413,U104320,F1239,2024-10-06 16:16:39,272.0
C1038414,U105460,F1250,2024-07-07 03:35:18,79.0
C1038415,U108054,F1110,2024-01-13 16:46:53,12.0
C1038416,U102531,F1290,2024-04-18 14:55:48,233.0
C1038417,U104443,F1037,2024-10-26 00:25:37,27.0
C1038418,U104794,F1216,2024-12-01 21:08:36,246.0
C1038419,U101397,F1110,2024-09-08 09:02:59,26.0
C1038420,U108604,F1103,2024-02-21 18:19:28,158.0
C1038421,U101441,F1172,2024-09-26 13:37:45,52.0
C1038422,U102880,F1050,2024-11-25 21:30:01,97.0
C1038423,U107059,F1014,2024-07-21 07:43:15,256.0
C1038424,U104377,F1065,2024-05-02 05:34:34,296.0
C1038425,U101266,F1013,2024-11-02 15:40:49,228.0
C1038426,U104294,F1237,2024-08-03 08:46:57,279.0
C1038427,U102837,F1151,2024-07-03 20:40:43,254.0
C1038428,U109646,F1289,2024-01-17 05:56:27,272.0
C1038429,U104322,F1107,2024-03-09 20:35:57,256.0
C1038430,U109198,F1159,2024-09-12 15:46:31,196.0
C1038431,U109411,F1045,2024-12-26 14:21:46,112.0
C1038432,U104828,F1015,2024-09-27 07:57:15,99.0
C1038433,U102916,F1084,2024-08-15 12:29:44,173.0
C1038434,U100227,F1021,2024-06-03 04:34:27,97.0
C1038435,U102385,F1214,2024-12-25 15:30:17,196.0
C1038436,U104705,F1287,2024-11-02 16:49:03,292.0
C1038437,U109742,F1168,2024-10-20 15:33:20,258.0
C1038438,U101917,F1021,2024-05-08 08:04:33,126.0
C1038439,U100113,F1088,2024-04-18 04:58:14,216.0
C1038440,U102151,F1244,2024-12-12 04:39:08,290.0
C1038441,U100427,F1238,2024-10-27 04:34:34,117.0
C1038442,U104598,F1044,2024-01-14 06:18:07,169.0
C1038443,U106120,F1252,2024-09-01 04:23:30,15.0
C1038444,U103378,F1093,2024-04-06 10:25:11,11.0
C1038445,U109408,F1221,2024-10-16 05:06:02,194.0
C1038446,U101944,F1194,2024-10-12 02:39:32,117.0
C1038447,U100956,F1247,2024-11-21 01:47:40,7.0
C1038448,U108336,F1158,2024-06-02 07:12:40,105.0
C1038449,U108800,F1227,2024-11-24 02:21:26,29.0
C1038450,U105683,F1162,2024-08-01 14:36:52,169.0
C1038451,U107888,F1013,2024-02-26 05:51:41,216.0
C1038452,U106692,F1149,2024-02-26 20:57:59,176.0
C1038453,U102282,F1214,2024-10-24 03:19:04,140.0
C1038454,U106091,F1177,2024-10-13 22:14:54,116.0
C1038455,U105739,F1023,2024-04-11 16:05:29,105.0
C1038456,U102342,F1240,2024-03-19 18:34:35,77.0
C1038457,U108691,F1039,2024-08-06 02:30:56,117.0
C1038458,U102733,F1224,2024-01-11 21:56:13,132.0
C1038459,U105237,F1227,2024-08-12 12:25:49,291.0
C1038460,U104439,F1127,2024-07-18 21:02:38,64.0
C1038461,U105872,F1061,2024-12-06 15:18:25,226.0
C1038462,U100046,F1275,2024-10-01 13:54:57,285.0
C1038463,U106047,F1146,2024-12-24 02:30:31,137.0
C1038464,U106506,F1223,2024-10-15 18:53:35,256.0
C1038465,U107500,F1246,2024-05-20 22:51:00,274.0
C1038466,U104709,F1020,2024-12-30 22:50:32,196.0
C1038467,U107147,F1264,2024-03-17 14:31:55,225.0
C1038468,U107863,F1060,2024-10-06 13:17:38,249.0
C1038469,U101187,F1289,2024-11-17 04:51:23,83.0
C1038470,U107028,F1107,2024-10-11 21:36:54,291.0
C1038471,U104265,F1197,2024-10-14 23:35:19,105.0
C1038472,U100593,F1086,2024-09-30 20:35:52,250.0
C1038473,U109862,F1058,2024-08-24 15:14:08,233.0
C1038474,U102870,F1141,2024-03-24 03:37:27,115.0
C1038475,U100511,F1052,2024-02-02 06:59:58,155.0
C1038476,U105451,F1255,2024-01-26 10:21:36,162.0
C1038477,U105322,F1083,2024-01-21 12:30:53,29.0
C1038478,U109335,F1299,2024-01-04 22:36:51,112.0
C1038479,U102076,F1134,2024-08-15 23:47:31,263.0
C1038480,U103010,F1234,2024-09-27 00:46:07,94.0
C1038481,U103745,F1045,2024-02-17 23:16:06,146.0
C1038482,U108021,F1089,2024-07-05 01:12:49,29.0
C1038483,U100558,F1196,2024-02-24 15:08:10,171.0
C1038484,U106243,F1118,2024-01-31 06:30:55,85.0
C1038485,U101759,F1093,2024-08-24 01:26:03,28.0
C1038486,U106200,F1161,2024-08-07 04:26:44,185.0
C1038487,U103705,F1018,2024-09-08 15:02:27,95.0
C1038488,U106626,F1029,2024-09-25 12:52:12,277.0
C1038489,U105264,F1263,2024-08-20 11:07:52,194.0
C1038490,U107009,F1085,2024-07-15 12:16:39,271.0
C1038491,U103225,F1273,2024-04-08 02:21:18,274.0
C1038492,U101404,F1087,2024-07-12 21:21:51,247.0
C1038493,U102697,F1299,2024-12-27 05:59:21,112.0
C1038494,U106182,F1107,2024-03-11 23:44:19,105.0
C1038495,U107944,F1051,2024-11-26 09:25:13,293.0
C1038496,U105646,F1007,2024-06-04 22:49:34,177.0
C1038497,U102160,F1275,2024-04-28 15:20:24,213.0
C1038498,U100650,F1223,2024-03-11 04:03:02,41.0
C1038499,U105597,F1162,2024-05-03 23:31:07,264.0
C1038500,U105525,F1086,2024-10-13 03:16:25,167.0
C1038501,U108125,F1193,2024-04-15 18:20:30,61.0
C1038502,U107319,F1196,2024-04-21 17:42:35,85.0
C1038503,U106051,F1178,2024-05-11 11:00:22,124.0
C1038504,U104497,F1198,2024-04-15 19:27:43,20.0
C1038505,U103335,F1053,2024-07-15 16:35:45,87.0
C1038506,U103854,F1215,2024-10-16 15:30:43,23.0
C1038507,U101612,F1025,2024-12-12 19:20:00,146.0
C1038508,U104067,F1277,2024-08-10 18:31:48,176.0
C1038509,U104476,F1176,2024-07-22 20:03:44,273.0
C1038510,U104726,F1108,2024-01-12 00:36:04,237.0
